id,text,label
22782,Why did Jordan do this?,3
4869,How would you describe Ash?,1
3943,What will Remy want to do next?,1
9122,How would Others feel as a result?,3
11659,What does Tracy need to do before this?,2
8401,How would you describe Remy?,3
6365,How would Taylor feel afterwards?,2
21375,How would Others feel as a result?,2
22549,What will happen to Sasha and how will she react?,1
6073,How would Others feel as a result?,3
15071,How would you describe Alex?,3
22036,How would Robin feel as a result?,2
32864,How would Jordan feel afterwards?,3
15693,How would Casey feel afterwards?,2
18114,How would you describe Kendall?,1
30832,Why did Cameron do this?,1
16605,What will Carson want to do next?,2
20631,How would Others feel as a result?,1
5078,How would Casey feel afterwards?,2
5804,Why did Jan do this?,2
24732,What will happen to Sydney?,1
15609,How would you describe Remy?,1
14600,How would you describe Jan?,3
17477,What will Robin want to do next?,3
17998,Why did Aubrey do this?,3
2156,What will Jan want to do next?,2
18678,How would Jesse feel afterwards?,1
11267,What will happen to Skylar?,2
4674,What will Casey want to do next?,1
26860,Why did Aubrey do this?,2
26800,What does Riley need to do before this?,2
5562,Why did Bailey do this?,2
1069,What will Skylar want to do next?,2
27637,Why did Lee do this?,1
25602,What will Cameron want to do next?,1
28579,How would Alex feel as a result?,2
28226,What will happen to Kai?,1
26924,How would Riley feel afterwards?,2
3326,Why did Addison do this?,3
23608,How would you describe Addison?,3
3315,Why did Carson do this?,1
32174,How would Tracy feel afterwards?,1
4172,What will happen to Jan?,3
16682,Why did Bailey do this?,2
448,How would his family feel as a result?,1
3276,Why did Quinn do this?,2
24044,What will Bailey want to do next?,2
29586,Why did Addison do this?,2
2750,How would you describe Cameron?,3
16339,How would Quinn feel afterwards?,1
4106,How would Casey feel afterwards?,1
14187,What will Others want to do next?,1
8532,How does Robin feel?,1
16362,How would Others feel as a result?,1
9841,How would Kendall feel as a result?,3
31706,What does Austin need to do before this?,3
9322,How would you describe Aubrey?,3
21321,What will happen to Jordan?,2
1115,What will Jan want to do next?,1
18174,How would Carson feel afterwards?,2
16496,What will Kai want to do next?,2
15406,How would you describe Jan?,3
26701,What will Tracy want to do next?,3
22250,What will Tim want to do next?,1
28520,How would Alex feel afterwards?,3
28824,Why did Ash do this?,3
21063,What will Addison want to do next?,1
30462,What will happen to Jan?,2
29347,Why did Addison do this?,2
31655,How would you describe Robin's actions?,1
27364,How would you describe Sydney?,2
26794,What kind of salesperson is Jordan?,2
15682,How would Austin feel afterwards?,3
30798,How would Kai feel afterwards?,3
6797,How would Jordan feel as a result?,3
19740,How would you describe Jordan?,1
24387,What will taylor do next?,3
21730,How would you describe Kai?,1
22018,How would Riley feel afterwards?,2
9907,What will Skylar want to do next?,3
27055,Why did Skylar do this?,1
6117,How would you describe Sasha?,2
29591,What will Lee want to do next?,1
30022,What will Bailey want to do next?,3
14208,What will Quinn want to do next?,1
26803,What will Others want to do next?,3
32960,What does Kendall need to do before this?,3
23019,What does Taylor need to do before this?,2
1159,What does Sydney need to do before this?,3
2109,What does Ash need to do before this?,2
3462,What does Carson need to do before this?,2
9533,How would Casey feel afterwards?,2
16687,What will Others want to do next?,2
9972,What does Carson need to do before this?,3
28663,How would you describe Skylar?,2
23952,How would Austin feel afterwards?,1
11394,How would you describe Riley?,1
30598,How would Bailey feel as a result?,1
15370,Why did Skylar do this?,1
2452,What does Lee need to do before this?,3
13628,How would Jordan feel afterwards?,3
16641,What will Quinn want to do next?,3
3858,Why did Skylar do this?,3
4719,What will Others want to do next?,2
18574,What does Jan need to do before this?,3
22121,Why did Alex do this?,2
20857,Why did Kendall do this?,1
31089,How would Austin feel afterwards?,2
10276,How would Ash feel afterwards?,3
31251,How would Jan feel afterwards?,3
5380,How would Quinn feel as a result?,2
16528,What will happen to Cameron?,3
858,What will Kendall want to do next?,1
27181,How would Casey feel as a result?,1
12451,How would you describe Austin?,3
20183,What does Austin need to do before this?,3
13217,What does Lee need to do before this?,1
18927,What will Quinn want to do next?,1
20322,How would Sasha feel as a result?,1
23904,Why did Ash do this?,1
32179,How would you describe Bailey?,1
30719,What will Sasha want to do next?,1
22657,Why did Alex do this?,3
19787,What will Taylor want to do next?,3
2914,How would Jesse feel afterwards?,1
19038,What will Others want to do next?,1
13494,What will Ash want to do next?,1
30169,How would Kendall feel afterwards?,1
17632,How would Sasha feel afterwards?,2
5972,What does Sasha need to do before this?,2
16415,What does Casey need to do before this?,3
6843,What will Ash want to do next?,1
23875,How would Others feel as a result?,3
8462,How would you describe Lee?,2
1,What will Others want to do next?,2
16472,What does Riley need to do before this?,2
32119,What does Tracy need to do before this?,3
23840,What will Remy want to do next?,3
32791,What will Casey want to do next?,2
11256,What will happen to Others?,3
1477,Why did Carson do this?,1
13340,What will Cameron want to do next?,1
25823,Why did Robin do this?,3
6615,How would Kai feel as a result?,3
30771,What will Others want to do next?,1
26134,How would Robin feel as a result?,3
31358,How would you describe Austin?,1
23849,What will happen to Lee?,1
31609,What will happen to Others?,2
9389,How would you describe Remy?,3
16769,How would you describe Jordan?,2
13345,What will Sydney want to do next?,3
4041,What will Addison want to do next?,2
2204,Why did Taylor do this?,3
26227,How would Aubrey feel afterwards?,3
32648,What will Aubrey want to do next?,1
30093,What will Alex want to do next?,1
24620,What does Aubrey need to do before this?,3
30189,What will Remy want to do next?,1
13298,Why did Kai do this?,1
16825,Why did Cameron do this?,1
8500,How would Others feel as a result?,1
5447,How would you describe Austin?,2
17541,What will Austin want to do next?,3
7533,What did Luke need to do before this?,1
18685,Why did Jordan do this?,3
26795,What will Sydney want to do next?,2
31098,How would Others feel as a result?,1
484,How would Jordan feel after?,1
20524,How would Austin feel as a result?,1
9694,How would Lee feel afterwards?,3
14646,How would Carson feel afterwards?,3
24072,How would Others feel as a result?,2
32741,How would Quinn feel afterwards?,1
23053,What should Austin do before opening the door?,3
25902,How would Others feel as a result?,1
15846,What will their classmate want to do next?,3
24889,How would Remy feel afterwards?,3
31,What will Sasha do after getting her nails cut?,3
19043,How would Jesse feel as a result?,1
16656,How would Austin feel afterwards?,2
3346,How would you describe Casey?,1
22120,What will Addison want to do next?,1
847,How would Addison feel after?,1
6095,How would Jesse feel as a result?,2
31048,Why did Riley do this?,2
22531,What will Kai want to do next?,3
169,Why did Austin do this?,1
33397,Why did Kai do this?,2
9392,How would Ash feel afterwards?,2
14533,How would you describe Jordan?,2
26559,How would you describe Jesse?,2
24857,What does Riley need to do before this?,1
13069,How would Ash feel afterwards?,2
1190,What will be Jan's next course of action?,1
19956,How would you describe Taylor?,3
25156,What will Sasha want to do next?,3
12562,What will Lee want to do next?,1
14116,How would Alex feel afterwards?,2
3176,What will Others want to do next?,1
1229,How would Taylor feel afterwards?,2
28258,How would you describe Taylor's attitude about social formality?,3
422,What does Jan need to do before this?,2
19533,How would Tracy feel afterwards?,1
13190,How would Kai feel as a result?,2
3796,Why did Sasha do this?,2
32745,How does Taylor feel about the rules?,2
19047,What will Remy want to do next?,1
2688,How would you describe Addison?,3
28083,What will Remy want to do next?,3
6354,How would her dad feel as a result?,3
2108,How would Alex feel afterwards?,3
30657,How would Bailey feel afterwards?,1
18110,How would Sasha feel as a result?,3
2467,What will Kai want to do next?,2
23635,How would Jan feel afterwards?,1
4428,Why did Sydney do this?,1
2574,Why did Riley do this?,2
24573,How would Addison feel as a result?,2
21803,What will Aubrey want to do next?,2
11720,How would Remy's parents feel as a result?,1
10877,What does Sasha need to do before?,2
21687,How would Bailey feel as a result?,3
12881,How would Jan feel afterwards?,3
17538,What will Ash want to do next?,2
31168,What will Bailey want to do next?,1
25932,What will Casey want to do next?,2
32801,How would you describe Aubrey?,2
4534,How would Tracy feel afterwards?,2
8982,What does Addison need to do before this?,3
8743,What does Alex need to do before this?,3
31622,What will Kai want to do next?,3
28487,What does Bailey need to do before this?,1
22966,How would Bailey feel afterwards?,3
20235,How would Cameron feel afterwards?,1
26901,What will Carson want to do next?,2
237,What does Sasha need to do before this?,3
30065,Why did Aubrey do this?,3
7846,How would Carson feel afterwards?,3
188,How would you describe Cameron?,2
16243,What does Jesse need to do before this?,3
3754,How would Cameron feel afterwards?,3
5620,Alex could be described how because of this?,3
17650,How would you describe Austin?,3
27187,How would you describe Tracy as a person?,2
22539,What does Jordan need to do before this?,2
5337,How would you describe Alex?,1
16466,How would you describe Jan?,3
9758,Why did Aubrey do this?,1
16913,How would Remy feel afterwards?,1
4390,How would you describe Robin?,2
25398,How would you describe Sasha?,3
51,How would Sasha feel afterwards?,3
15761,What will Remy want to do next?,3
13047,What will Casey want to do next?,1
14590,What will happen to Ash?,2
23632,Why did Ash do this?,3
12885,What will Jesse want to do next?,3
6417,How would you describe Skylar?,3
9979,What will happen to Addison?,1
14891,How would Kendall feel afterwards?,2
22255,What will Lee want to do next?,1
18132,What does Jordan need to do before this?,2
17889,What will Quinn want to do next?,3
17988,How would you describe Tracy?,1
10242,What will the children want to do next?,1
12072,What will Austin want to do next?,2
9136,How would you describe Sasha?,1
31322,How would Remy feel afterwards?,3
31510,What will Riley want to do next?,2
12033,Why did Cameron do this?,2
22173,How would you describe Kai?,2
16595,What will Aubrey want to do next?,1
1156,How would you describe Austin?,1
19073,How would Casey feel afterwards?,2
21958,What will Sydney want to do next?,3
23826,What would the others do afterwards?,1
6192,What will happen to Ash?,3
18752,What will Sasha want to do next?,2
12765,What will Kai want to do next?,3
8740,What will Kai want to do next?,1
3478,What does Bailey need to do before this?,2
19292,What will Robin want to do next?,1
24120,What does Remy need to do before this?,1
20679,Why did Robin do this?,1
6835,How would you describe Robin?,3
9378,How would you describe Ash?,1
9893,How would you describe Sasha?,1
22167,How would you describe Kendall's actions?,1
27493,What will Austin want to do next?,1
13567,What will Others want to do next?,2
6503,How would Carson feel as a result?,2
957,What does Alex need to do before this?,1
30541,What will happen to Tracy?,1
7670,Why did Austin do this?,3
6068,Why did Kendall do this?,1
4731,How would Sydney feel afterwards?,2
16322,How would Skylar feel afterwards?,3
19709,What will happen to Kai?,1
9982,How would Lee feel as a result?,2
9631,Why did Kai do this?,3
21114,Where will the kids go now to hang out?,3
14361,How would you describe Aubrey?,1
1070,How would Carson feel afterwards?,2
26401,How would you describe Carson?,1
32085,What will Others want to do next?,3
24808,What does Kai need to do before this?,3
5743,How would you describe Bailey?,1
21767,What does Bailey need to do before this?,1
18212,What will happen to Kai?,1
19296,What will happen to Cameron?,2
16899,Why did Casey do this?,1
9785,What does Sydney need to do before this?,1
6214,How would Lee feel as a result?,3
21748,How would Sydney feel afterwards?,3
2251,What will Remy want to do next?,2
13035,How would others in the park feel as a result?,1
15506,Why did Casey do this?,2
22497,How would you describe Skylar?,2
29840,What does Riley need to do before this?,3
16972,How would you describe Addison as a person?,2
25458,How would Taylor feel afterwards?,2
1877,What will happen to Remy?,3
5100,How would Casey feel as a result?,1
5115,What will Kendall want to do next?,2
25562,Why did Skylar do this?,3
12179,Why did Aubrey do this?,1
163,Why did Ash do this?,2
4897,What does Sasha need to do before this?,3
6577,What does Jordan need to do before this?,1
16877,What will happen to Kai after?,3
5129,What will Kendall want to do next?,2
5025,Why did Kendall do this?,1
8160,How would you describe Aubrey?,3
10167,How would Jan feel afterwards?,1
18575,Why did Jordan do this?,3
17113,How would Others feel as a result?,3
5999,What will Bailey want to do next?,2
29685,What will Others want to do next?,2
31242,How would Tracy feel afterwards?,1
14271,How would Kai feel as a result?,1
23680,How would Others feel as a result?,2
26747,How would you describe Quinn?,2
19275,What will Others want to do next?,3
30744,How would Sydney feel afterwards?,3
4790,What will Kendall want to do next?,3
28312,How would Others feel as a result?,3
2565,What does Cameron need to do beforehand?,1
13514,What will happen to Sasha?,2
6778,What does Remy need to do before this?,3
31793,What will Riley want to do next?,1
24008,Why did Ash do this?,2
14900,What will Sasha want to do next?,3
18220,What will happen to Alex?,2
30463,How would Ash feel afterwards?,3
9713,How would you describe Riley?,2
11427,How would you describe Tracy?,1
24693,What will Ash want to do next?,3
21885,What does Taylor need to do before this?,3
31308,What will happen to Casey?,2
13889,Why did Cameron do this?,1
16270,What will Others want to do next?,1
125,What will Addison want to do next?,3
30384,What will happen to Aubrey next?,3
21933,How would Addison feel afterwards?,2
9953,Why did Addison do this?,3
7860,What will Bailey want to do next?,1
6281,What will Others want to do next?,1
16469,What will happen to Alex?,2
14297,How would Riley feel afterwards?,1
3643,How would Robin feel as a result?,1
31520,How would Lee feel afterwards?,1
27333,How would Others feel as a result?,3
19877,How would Cameron feel afterwards?,1
134,How would Others feel as a result?,2
25838,What will happen to Carson?,1
25537,What will Austin want to do next?,1
20527,What will happen to Others?,2
7126,How would Kai feel afterwards?,1
26765,Why did Jesse do this?,3
23676,What does Kai need to do before this?,3
21783,What will Addison want to do next?,3
29105,What will Ash want to do next?,1
2199,Why did Robin do this?,2
21699,What will Tracy want to do next?,3
19078,Why did Addison do this?,3
27345,What will Others want to do next?,2
14348,What's going to happen to others?,2
19721,Why did Lee do this?,1
11719,How would you describe Robin?,3
3151,Why did Lee do this?,3
12727,How would Others feel as a result?,3
3340,What will Lee want to do next?,1
852,What does Riley need to do before this?,1
2689,How would the audience feel as a result?,1
25532,What will Austin want to after waiting in line?,1
25363,How would Lee feel afterwards?,3
682,Why did Aubrey do this?,1
30983,How would Alex feel afterwards?,1
23031,What does Alex need to do before this?,3
12954,How would Kendall feel as a result?,1
16755,Why did Riley do this?,3
25192,What will Jesse want to do next?,1
13152,How would Austin feel afterwards?,3
24892,What does Carson need to do?,3
6208,What will Bailey want to do next?,2
7023,How would Skylar feel afterwards?,3
1759,What will happen to Jesse?,3
5529,What will happen to Sasha?,1
11606,Why did Sydney do this?,2
13236,What will happen to Jan?,1
9427,What will happen to Tracy?,3
19354,What will happen to the kids?,3
17014,Why did Riley do this?,2
12581,Why did Sydney do this?,2
29390,What does Tracy need to do before this?,3
18069,How would Sasha feel afterwards?,1
7677,How would Tracy feel afterwards?,1
27012,How would Taylor feel afterwards?,3
481,How would you describe Ash?,1
3671,How would you describe Robin?,2
19173,How would you describe Alex?,1
31445,How would Cameron feel afterwards?,1
28923,How would Ash feel afterwards?,2
12070,How would you describe Kai?,1
5234,How would her friends feel as a result?,1
1523,What will Casey want to do next?,2
24121,What will Carson want to do next?,1
17377,How would Bailey feel as a result?,2
29580,What will happen to Cameron?,1
30319,What does Jordan need to do before this?,2
15424,What does Robin need to do before this?,2
10102,How would Lee feel afterwards?,2
9888,What will Jesse want to do next?,1
27477,What does Bailey need to do before this?,3
29048,How would Others feel as a result?,1
5899,What will Alex want to do next?,2
4614,Why did Taylor do this?,1
30572,Why did Sasha do this?,2
30265,What does Jan need to do before this?,2
5243,Why did Casey do this?,2
12991,How would Others feel as a result?,3
29340,How would Remy feel afterwards?,2
1168,What does Sydney need to do before this?,2
10418,What did Lucas need to do before this?,2
16437,What does Tracy need to do before this?,1
21647,How would you describe Tracy?,2
10218,What does Cameron need to do before this?,2
17277,How would you describe Ash?,1
2162,How would you describe Casey?,1
28654,Why did Carson do this?,2
23922,How would Ash feel as a result?,2
11385,How would Kai feel as a result?,3
31355,How would you describe Bailey?,3
10296,Why did Jesse do this?,2
31252,How would Jesse feel afterwards?,3
26417,Why did Addison do this?,2
28812,How would you describe Addison?,2
20162,How would you describe Kai?,3
29959,What will Jordan want to do next?,2
13146,How would Bailey feel afterwards?,3
13805,What will happen to Remy?,3
13387,"Afterwards, how will Carson feel?",1
20811,What will happen to Ash?,3
9715,How would Others feel as a result?,3
3915,Why did Austin do this?,1
23433,Why did Kai do this?,1
7801,Why did Bailey do this?,3
8907,How would Addison feel afterwards?,3
18816,How would Ash feel afterwards?,2
6965,How would you describe Jesse?,3
26310,How would you describe Taylor?,3
12037,How would you describe Alex?,3
26460,What does Robin need to do before this?,3
17077,What does Tracy need to do before this?,3
24569,What does Tracy need to do before this?,3
20783,How would Sasha feel as a result?,1
25706,How would you describe Lee?,1
10121,What does Casey need to do before this?,2
18465,What does Bailey need to do before this?,3
32161,Why did Bailey do this?,1
7525,What will Aubrey want to do next?,3
14510,What will Jesse want to do next?,2
24676,What will Remy want to do next?,2
32018,Why did Robin decide to move?,3
3400,What will Alex want to do next?,3
8955,Why did Tracy do this?,3
32876,Why did Riley do this?,2
11399,Why did Cameron do this?,2
3634,What will happen to Casey after?,3
24825,How would Jesse feel afterwards?,2
21012,What will happen to Bailey?,2
1702,How would you describe Remy?,3
7660,What will Bailey want to do next?,2
22076,How would you describe Riley?,2
26721,How would Others feel as a result?,3
29117,How would Sasha feel afterwards?,1
28202,How would Cameron feel afterwards?,1
21700,What does Jesse need to do before this?,2
26610,Why did Robin do this?,2
9454,How would Alex feel afterwards?,1
11445,How would you describe Quinn?,1
19045,How would you describe Ash?,1
8346,How would you describe Jan?,3
14206,How would you describe Bailey?,3
20075,Why did Remy do this?,3
24076,What will happen to the others?,1
18369,How would Bailey feel afterwards?,2
18945,How would you describe Jan?,2
8200,What will happen to Others?,2
17307,Why did Sasha do this?,3
30881,How would Kai feel afterwards?,1
17964,How would Others feel as a result?,2
15980,How would you describe Sasha?,3
2290,How would Tracy feel afterwards?,1
5158,How would Others feel as a result?,3
15900,What will Tracy want to do next?,3
26697,Why did Jesse do this?,2
24765,How would you describe Skylar?,3
28761,What will happen to Cameron?,1
13740,Why did Quinn do this?,3
16056,What will Casey want to do next?,3
7632,What will Jan want to do next?,2
16208,What does Taylor need to do before this?,1
13966,Why did Lee do this?,3
24,How would you describe Remy?,3
2451,What will Sydney want to do next?,3
23823,What does Lee need to do before this?,2
17271,What will Addison want to do next?,1
21358,Why did Sasha do this?,3
5994,What will Ash want to do next?,1
30547,How would you describe Riley?,2
29913,How would you describe Sasha?,3
9131,How would you describe Addison?,3
27874,What will Ash want to do next?,2
29596,How would Cameron feel afterwards?,1
16269,How would Jan feel as a result?,2
25904,How would Addison feel afterwards?,3
11373,What does Sydney need to do before this?,2
24992,What did Jesse do?,1
6173,What will Others want to do next?,2
31851,How would Skylar feel afterwards?,1
23874,How would Others feel as a result?,2
7307,What will Others want to do next?,2
3917,Why did Cameron do this?,1
18450,How would you describe Jesse?,1
26615,How would you describe Addison?,1
14535,What will happen to Jesse?,1
26952,How would Jan feel afterwards?,2
32798,How would you describe Jordan?,3
4695,How would Casey feel afterwards?,3
11451,What will Bailey want to do next?,2
15249,How would you describe Sydney?,1
14722,How would Robin feel as a result?,1
24295,How would Sydney feel afterwards?,3
33194,How would Alex feel after the move?,2
25840,How would Skylar feel afterwards?,1
4906,How would you describe Robin?,2
8162,What does Quinn need to do before this?,1
32475,How would Others feel as a result?,3
2119,What will Skylar want to do next?,3
28347,What will Remy want to do next?,2
20561,Why did Sasha do this?,1
1023,What will happen to Addison?,1
28714,How would Addison feel as a result?,3
32715,How would Kendall feel as a result?,2
5680,What will Kendall want to do next?,1
491,How would Others feel as a result?,3
24708,Why did Skylar do this?,3
23553,What will Sydney want to do next?,1
16830,What does Sasha need to do before this?,2
10192,How would Jesse feel afterwards?,2
18703,How would Others feel as a result?,3
31974,What will Kai want to do next?,3
3549,How does Jan feel afterwards?,1
13872,How would Robin feel afterwards?,2
19383,What does Lee need to do before this?,3
10575,What will Carson want to do next?,1
19695,How would Kai feel afterwards?,2
6440,What will Alex want to do next?,3
24089,What will Ash want to do next?,2
6250,How would you describe Kendall?,3
20023,What will Kendall want to do next?,3
18997,What will happen to Others?,2
6442,Why did Tracy do this?,1
16872,How would you describe Lee?,2
23987,What will Remy want to do next?,2
27201,How would Austin feel as a result?,1
6291,How would Bailey feel afterwards?,2
6216,What will Lee want to do next?,1
28646,How would Sasha feel afterwards?,1
24226,Why did Jordan do this?,3
12190,How would you describe Addison?,1
33099,How would Others feel as a result?,3
6774,Why did Kendall do this?,1
10295,How would you describe Taylor?,1
21466,What does Taylor need to do before this?,1
24356,How would you describe Ash?,2
8073,What does Quinn need to do before this?,3
30098,What does Sydney need to do before this?,1
32000,What does Lee need to do before this?,2
4530,What will happen to Taylor?,2
12924,What will happen to Addison?,3
30627,What will Kendall want to do next?,2
15962,How would you describe Addison?,1
32103,What will happen to Jordan?,2
19284,What will Jesse want to do next?,1
29016,What will Lee want to do next?,3
20231,What will Aubrey want to do next?,3
18650,What will Quinn want to do next?,2
23846,Why did Tracy do this?,3
30172,What does Alex need to do before this?,1
20017,How would you describe Austin?,1
3570,Why did Robin do this?,2
21562,How would you describe Jordan?,3
32659,How would Tracy feel afterwards?,2
24644,What did Colton need to do before this?,3
16300,What will Quinn want to do next?,2
28188,What will happen to Tracy?,1
18485,How would Taylor feel afterwards?,2
25795,What will Skylar want to do next?,2
7966,Why did Sydney do this?,2
27913,What will happen to Others?,1
3717,What will Others want to do next?,2
567,What will happen to Ash?,3
473,What does Addison need to do before this?,3
14513,How would Bailey feel afterwards?,2
13711,How would Cameron feel afterwards?,3
22242,Why did Sasha do this?,1
25771,What will Tracy want to do next?,1
12256,How would you describe Skylar?,2
697,What does Riley need to do before this?,1
26571,What does Jan need to do before this?,1
1817,What will Ash want to do next?,1
33363,What will Carson want to do next?,2
17452,What will Tracy want to do next?,3
4803,What will Aubrey want to do next?,2
32456,How would Sasha feel afterwards?,1
1506,How would Remy feel afterwards?,2
18245,What will Lee want to do next?,1
1013,What will Aubrey want to do next?,2
15780,How would you describe Aubrey?,1
22201,What will Robin want to do next?,3
19774,Why did Sasha do this?,3
31054,What does Skylar need to do before this?,1
27575,What type of presents do the family bring?,2
43,What will Aubrey want to do next?,2
1633,How would you describe Taylor?,3
13338,What does Sydney need to do before this?,1
26781,What will happen to Lee?,2
2253,How would you describe Aubrey?,3
25100,What does Riley need to do before this?,2
15752,How would Casey feel afterwards?,3
12704,What does Lee need to do before this?,1
3477,Why did Ash do this?,1
899,What does Quinn need to do before this?,1
20230,What will Skylar want to do next?,1
24379,How would Riley feel as a result?,3
17659,What will Others want to do next?,1
3274,How would Aubrey feel afterwards?,2
31696,How would you describe Skylar?,1
11687,What will Addison want to do next?,3
19136,What will Austin want to do next?,2
19076,What will Riley want to do next?,2
19802,What will Ash want to do next?,1
4526,How would Sasha feel after dismantling the car?,1
32556,Why did Casey do this?,2
4898,Why did Cameron do this?,3
1647,What will Sydney want to do next?,3
29887,How would you describe Lee?,2
15574,Why did Austin do this?,1
6890,Why did Jordan do this?,2
13463,How does Kendall feel as a result?,2
12476,What does Sasha need to do before this?,3
926,What will Robin want to do next?,1
18172,How would you describe Casey?,3
338,What does Skylar need to do before this?,2
31180,How would Tracy feel as a result?,2
6160,What will Quinn want to do next?,1
27422,What will Casey want to do next?,2
905,Why did Lee do this?,2
24075,What will Aubrey want to do next?,1
31339,How would Lee feel as a result?,3
20921,What will happen to Robin?,1
1059,How would you describe Bailey?,2
26494,What will happen to Lee?,2
12338,What will happen to Robin?,1
3730,Why did Carson do this?,2
32171,How would Kendall feel afterwards?,1
16099,How would Casey feel afterwards?,2
12492,What will Others want to do next?,1
17820,How would you describe Sydney?,2
22386,What will Sydney want to do next?,2
15971,How would you describe Jesse?,1
21757,What will Kendall want to do next?,2
8009,What does Addison need to do before this?,2
32172,How would Others feel as a result?,1
28104,What will Carson want to do next?,1
7875,How would you describe Alex?,2
25695,What will Bailey want to do next?,3
3311,How would Carson feel afterwards?,1
21160,What will Alex want to do next?,3
7643,How would you describe Austin?,3
32432,How would you describe Tracy?,3
3520,How would Jan feel afterwards?,3
3591,How would Skylar feel afterwards?,2
9612,What does Jesse need to do before this?,1
1802,How would Carson feel afterwards?,2
29795,Why did Lee do this?,3
11821,How would Jordan feel afterwards?,3
15004,What will happen to Others?,3
31485,How would you describe Ash?,3
3458,How would you describe Remy?,3
29977,How would you describe Jordan?,2
12337,What does Jan need to do before this?,1
12596,What does Addison need to do before this?,3
32930,How would Remy feel afterwards?,1
11140,How would you describe Carson?,1
21520,Why did Ash do this?,3
14520,What will Bailey want to do next?,1
12946,What does Kai need to do before this?,1
3948,How would Riley feel afterwards?,1
7756,What will Taylor want to do next?,2
27773,Why did Carson do this?,3
8478,What will Riley want to do next?,1
28547,What does Robin need to do before this?,3
11223,How would Addison feel afterwards?,1
19468,What will Taylor want to do next?,2
27150,Why did Skylar do this?,1
994,How would Lee feel afterwards?,1
24499,How would Remy feel afterwards?,1
33261,Why did Bailey do this?,1
8849,How would Austin feel afterwards?,2
20862,Why did Lee do this?,2
16911,How would you describe Kendall?,1
16349,How would Ash feel afterwards?,3
6643,What will Carson want to do next?,1
16488,What will Riley want to do next?,3
31306,How would Skylar feel afterwards?,3
1744,What will Alex want to do next?,2
29873,How would Carson feel afterwards?,2
21918,What did Isabella need to do before this?,3
17222,What will happen to Addison?,1
27030,What will happen to Addison?,2
12222,Why did Skylar do this?,1
26827,What will happen to Austin?,2
3252,How would you describe Carson?,1
17608,How would Riley feel afterwards?,1
8282,How would Others feel as a result?,3
10405,What does Jan need to do before this?,1
9681,How would Ash feel afterwards?,2
30088,What will Addison want to do next?,3
33286,Why did Austin do this?,1
17055,What does Riley need to do before this?,1
13073,What will Kendall want to do next?,3
17564,How would Skylar feel afterwards?,1
14914,What will Bailey want to do next?,1
29217,How would you describe Kai?,3
20070,What will Jan want to do next?,1
14845,What will Ash want to do next?,3
18286,What will Jesse want to do next?,3
26775,Why did Quinn do this?,3
16217,What will happen to Alex after?,2
4438,What will happen to Carson after?,2
3287,What will Austin want to do next?,1
28882,How would Sasha feel as a result?,3
10378,What will Jordan want to do next?,3
8355,Why did Bailey do this?,3
3635,What does Robin need to do before this?,2
29250,How would Alex feel as a result?,3
12304,How would you describe Addison?,2
20513,Why did Lee do this?,1
20153,What does Remy need to do before this?,2
31354,What will Addison want to do next?,3
29174,How would Bailey feel afterwards?,2
32,What will Cameron want to do next?,3
14384,How would Aubrey feel afterwards?,1
15687,What will happen to Cameron?,3
32359,What will Carson want to do next?,3
21895,How would you describe Addison?,1
26856,How would Jesse feel as a result?,1
12741,What will Jan want to do next?,1
7717,What will Jan want to do next?,1
28343,What does Kai need to do before this?,1
33049,How would Kai feel as a result?,3
21575,What will happen to Others?,2
12226,How would you describe Quinn?,1
29897,What does Riley need to do before this?,1
21091,How would you describe Alex?,3
25486,How would you describe Kendall?,2
1461,How would Casey feel as a result?,3
22503,How would you describe Cameron?,3
16013,How will Skyler feel about coming back?,3
14288,How would you describe Sasha?,1
15729,What will Carson want to do next?,3
10340,How would you describe Aubrey?,1
32090,How would you describe Tracy?,2
28981,How would Kai feel afterwards?,2
30825,What will Sydney want to do next?,2
12100,What will his daughter want to do next?,3
24538,How would you describe Remy?,3
176,How would you describe Robin?,1
14936,How would Bailey feel as a result?,3
9455,How would Alex feel as a result?,2
18693,How would Bailey feel afterwards?,2
10937,How would Jesse feel afterwards?,1
16127,How would you describe Jordan?,3
28316,Why did Kai do this?,1
20126,How would Austin feel as a result?,3
30722,What will happen to Casey?,1
2793,How would Quinn feel as a result?,2
9376,What does Jordan need to do before this?,3
6107,What will happen to Austin?,1
8002,What will Tracy want to do next?,1
7597,How would you describe Cameron?,1
10518,What will Austin want to do next?,1
12377,What does Riley need to do before this?,2
2620,How would Robin feel afterwards?,2
15189,How would you describe Addison?,2
31535,What will Sasha want to do next?,1
24255,What will Sasha want to do next?,1
1746,What will Alex want to do next?,1
8380,Why did Remy push Cameron?,1
12368,How would Tracy feel afterwards?,3
20528,What will happen to Jesse?,1
28054,How would Skylar feel as a result?,1
26566,What will Jesse want to do next?,2
1185,How would Kendall feel afterwards?,2
462,What will happen to Remy?,1
26249,What will Taylor want to do next?,2
23955,What will Tracy want to do after?,2
32011,How would you describe Ash?,1
16567,What does Alex need to do before this?,3
22212,What does Alex need to do before this?,1
9864,How would Sydney feel afterwards?,3
3988,What will Cameron want to do next?,1
14403,Why did Austin do this?,1
32417,What will Skylar want to do next?,2
5784,How would Robin feel afterwards?,1
8827,How would Casey feel afterwards?,2
13808,What will happen to Quinn?,1
28017,How would Quinn feel as a result?,3
25369,What does Kendall need to do before this?,3
